Car Name,Link,Year,KMage
Opel Zafira B Рестайлинг,https://auto.ru/cars/used/sale/opel/zafira/1103183664-7a905eb8/,2008,193003
Opel Corsa D Рестайлинг I,https://auto.ru/cars/used/sale/opel/corsa/1102711766-0f84f2cb/,2010,124000
Opel Zafira C,https://auto.ru/cars/used/sale/opel/zafira/1097342070-c9facefc/,2012,97000
Opel Corsa C,https://auto.ru/cars/used/sale/opel/corsa/1090535734-257eca1b/,2001,160000
Opel Corsa D GSi,https://auto.ru/cars/used/sale/opel/corsa/1098634828-2fe57fa3/,2008,220000
Opel Astra G,https://auto.ru/cars/used/sale/opel/astra/1097881200-8c310117/,1999,566909
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103007765-d6409208/,2008,180111
Opel Vectra B Рестайлинг,https://auto.ru/cars/used/sale/opel/vectra/1086240354-c651f238/,2001,250000
Opel Antara I Рестайлинг,https://auto.ru/cars/used/sale/opel/antara/1102646614-8d6d3fd2/,2014,91000
Opel Astra H Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1103179715-3953186d/,2007,129384
Opel Insignia I Рестайлинг,https://auto.ru/cars/used/sale/opel/insignia/1053983418-a0fee3/,2014,57000
Opel Insignia I,https://auto.ru/cars/used/sale/opel/insignia/1102486758-bf62b9e5/,2010,200000
Opel Combo C Рестайлинг,https://auto.ru/cars/used/sale/opel/combo/1096214316-dedf5e02/,2008,240000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1102881533-9bf957e0/,2011,73500
Opel Vectra B Рестайлинг,https://auto.ru/cars/used/sale/opel/vectra/1085121216-2bac47cc/,1999,410000
Opel Vectra B,https://auto.ru/cars/used/sale/opel/vectra/1101746820-39aa4146/,1996,381000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1101977353-f40701d6/,2007,158685
Opel Monterey A,https://auto.ru/cars/used/sale/opel/monterey/1102105927-f426f4a4/,1993,350000
Opel Corsa C Рестайлинг,https://auto.ru/cars/used/sale/opel/corsa/1102057755-c6ac7ceb/,2004,186215
Opel Astra G,https://auto.ru/cars/used/sale/opel/astra/1093376172-f3f5b262/,1999,214000
Opel Insignia I,https://auto.ru/cars/used/sale/opel/insignia/1102347161-b4608b33/,2012,160000
Opel Mokka I,https://auto.ru/cars/used/sale/opel/mokka/1103427857-f9b66854/,2012,190000
Opel Astra H Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1095080282-1a2cdf6a/,2007,131000
Opel Meriva B Рестайлинг,https://auto.ru/cars/used/sale/opel/meriva/1101704033-ddfc01f4/,2014,95000
Opel Zafira B Рестайлинг,https://auto.ru/cars/used/sale/opel/zafira/1102885338-78368827/,2008,97500
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1102717147-c7fc1229/,2012,113000
Opel Insignia I,https://auto.ru/cars/used/sale/opel/insignia/1101205378-7425d989/,2008,223000
Opel Mokka I,https://auto.ru/cars/used/sale/opel/mokka/1085382404-4ef225f4/,2014,50468
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1102902456-94ed1536/,2010,200000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1102224471-c2e0410c/,2011,196000
Opel Insignia I,https://auto.ru/cars/used/sale/opel/insignia/1102221304-95efe46d/,2011,99000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1102807236-60191f7a/,2009,236500
Opel Meriva A Рестайлинг,https://auto.ru/cars/used/sale/opel/meriva/1101738833-e305d26a/,2007,143000
Opel Astra H Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1101834094-364b1f4a/,2008,380000
Opel Astra F,https://auto.ru/cars/used/sale/opel/astra/1101956846-409f71e5/,1997,480097
Opel Astra H Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1101671210-5e2e0cb4/,2010,214000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1102675419-dcf9a6f5/,2010,137500
Opel Insignia I Рестайлинг,https://auto.ru/cars/used/sale/opel/insignia/1097061664-c0abb4ac/,2016,116014
Opel Omega B,https://auto.ru/cars/used/sale/opel/omega/1099090934-7e2c699c/,1998,337000
Opel Vectra B,https://auto.ru/cars/used/sale/opel/vectra/1100961442-b64c1633/,1998,300000
Opel Astra H GTC,https://auto.ru/cars/used/sale/opel/astra/1102679106-f2d6dc12/,2006,178000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1102897852-36378038/,2012,390000
Opel Corsa D,https://auto.ru/cars/used/sale/opel/corsa/1101665670-1c37899b/,2007,198000
Opel Astra H Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1101288839-78ad99c4/,2009,155855
Opel Vectra B Рестайлинг,https://auto.ru/cars/used/sale/opel/vectra/1102911739-b4ec2b36/,1999,250000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103427369-5f093d8b/,2011,251000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1101173839-4bab7255/,2012,119974
Opel Insignia I,https://auto.ru/cars/used/sale/opel/insignia/1099558754-10979dff/,2012,120000
Opel Corsa D,https://auto.ru/cars/used/sale/opel/corsa/1102674867-ba3918d3/,2007,117600
Opel Astra H,https://auto.ru/cars/used/sale/opel/astra/1103134260-4afad95e/,2004,210000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1102917122-16d466bf/,2011,140711
Opel Zafira B,https://auto.ru/cars/used/sale/opel/zafira/1102996775-2fb88905/,2007,129310
Opel Omega B Рестайлинг,https://auto.ru/cars/used/sale/opel/omega/1102798344-381ccb4f/,2002,280000
Opel Astra J Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1102109624-aa77dc46/,2012,101000
Opel Astra H Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1103045372-77e9a642/,2007,260000
Opel Insignia I Рестайлинг,https://auto.ru/cars/used/sale/opel/insignia/1100168738-b578e336/,2014,115000
Opel Vectra B,https://auto.ru/cars/used/sale/opel/vectra/1101569709-d5881d86/,1998,286187
Opel Astra H Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1103426973-3cd0a360/,2008,148080
Opel Vectra C Рестайлинг,https://auto.ru/cars/used/sale/opel/vectra/1102872209-a16b2681/,2008,117000
Opel Vectra B Рестайлинг,https://auto.ru/cars/used/sale/opel/vectra/1102178458-97578566/,2000,261000
Opel Frontera A,https://auto.ru/cars/used/sale/opel/frontera/1100942622-5861968e/,1993,360000
Opel Vectra C Рестайлинг,https://auto.ru/cars/used/sale/opel/vectra/1101895290-ffffc7fd/,2008,251000
Opel Antara I,https://auto.ru/cars/used/sale/opel/antara/1083090334-5dda589d/,2010,114796
Opel Vectra B,https://auto.ru/cars/used/sale/opel/vectra/1097760454-a6aa74f4/,1998,284000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1098754122-a499540f/,2008,228000
Opel Meriva A Рестайлинг,https://auto.ru/cars/used/sale/opel/meriva/1102776272-41736e53/,2010,208000
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1102883770-80a2e7b9/,2013,74000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1102305699-a8e2dd09/,2014,62731
Opel Astra J Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1098649004-4c1fb4bf/,2013,106400
Opel Meriva B,https://auto.ru/cars/used/sale/opel/meriva/1102002775-40204902/,2011,140000
Opel Corsa D Рестайлинг II,https://auto.ru/cars/used/sale/opel/corsa/1103426368-e7998533/,2013,103000
Opel Vectra B,https://auto.ru/cars/used/sale/opel/vectra/1102855192-7c9a74d1/,1998,35000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1101980962-0dca9ee0/,2010,140000
Opel Corsa D Рестайлинг II,https://auto.ru/cars/used/sale/opel/corsa/1101577459-265c8f8e/,2012,180000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1100365774-b6f6ece3/,2010,149500
Opel Astra H Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1086015636-b31be2b2/,2008,250000
Opel Calibra,https://auto.ru/cars/used/sale/opel/calibra/1102181084-f5008030/,1991,170000
Opel Insignia I Рестайлинг,https://auto.ru/cars/used/sale/opel/insignia/1101585236-7a6daab4/,2014,127000
Opel Astra H Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1100530130-062f2c23/,2008,177177
Opel Astra J Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1092324872-31295635/,2012,174000
Opel Vectra B Рестайлинг,https://auto.ru/cars/used/sale/opel/vectra/1101610856-9b8a0d12/,2000,397784
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1099752130-72b9effb/,2012,61000
Opel Corsa D,https://auto.ru/cars/used/sale/opel/corsa/1101098764-16e661ff/,2007,207000
Opel Insignia I,https://auto.ru/cars/used/sale/opel/insignia/1102774594-8f377412/,2012,112000
Opel Vivaro A Рестайлинг,https://auto.ru/cars/used/sale/opel/vivaro/1101369067-e4fcbd3d/,2008,302000
Opel Antara I,https://auto.ru/cars/used/sale/opel/antara/1101849637-b839df7d/,2007,190000
Opel Astra H Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1101956098-426bf199/,2007,235000
Opel Corsa B,https://auto.ru/cars/used/sale/opel/corsa/1102124261-647049f2/,1999,205000
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1100478432-84b646a9/,2013,127000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1082169398-2529336d/,2014,145000
Opel Zafira B,https://auto.ru/cars/used/sale/opel/zafira/1093630464-3c265a26/,2006,273000
Opel Astra H,https://auto.ru/cars/used/sale/opel/astra/1101252623-73b6b612/,2006,185000
Opel Astra F,https://auto.ru/cars/used/sale/opel/astra/1101956110-ab823e3b/,1997,370000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1099139378-ab4a14f4/,2011,173000
Opel Vectra A,https://auto.ru/cars/used/sale/opel/vectra/1103425455-c4604ff3/,1991,350000
Opel Vectra C Рестайлинг,https://auto.ru/cars/used/sale/opel/vectra/1102810294-e9d08218/,2007,185000
Opel Mokka I,https://auto.ru/cars/used/sale/opel/mokka/1102528432-8bab6d64/,2013,108000
Opel Calibra,https://auto.ru/cars/used/sale/opel/calibra/1102349722-3de739f8/,1993,240000
Opel Astra G,https://auto.ru/cars/used/sale/opel/astra/1101887329-7f78c088/,1999,301000
Opel Zafira B Рестайлинг ecoFLEX,https://auto.ru/cars/used/sale/opel/zafira/1102289627-4cd96f14/,2008,245000
Opel Astra F,https://auto.ru/cars/used/sale/opel/astra/1101516666-333c5d96/,1996,497000
Opel Monterey A,https://auto.ru/cars/used/sale/opel/monterey/1095291596-51485bd9/,1994,600000
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1102810282-0f7b3b8f/,2013,120000
Opel Kadett E Рестайлинг,https://auto.ru/cars/used/sale/opel/kadett/1100830216-70cac179/,1991,99990
Opel Corsa D Рестайлинг II,https://auto.ru/cars/used/sale/opel/corsa/1103425195-52cd2dce/,2011,150000
Opel Omega A,https://auto.ru/cars/used/sale/opel/omega/1102637678-6f0c0671/,1988,230000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1102763663-44db24a1/,2007,78600
Opel Vectra B Рестайлинг,https://auto.ru/cars/used/sale/opel/vectra/1093188572-fd7ecaaf/,2000,390000
Opel Corsa D Рестайлинг I,https://auto.ru/cars/used/sale/opel/corsa/1102148557-b979f7e9/,2010,147000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1096718748-0318c698/,2010,144000
Opel Astra H Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1101383263-633744a8/,2007,367000
Opel Astra G,https://auto.ru/cars/used/sale/opel/astra/1103153901-20678ce7/,2003,155000
Opel Astra F C16NZ,https://auto.ru/cars/used/sale/opel/astra/1098844210-7e52014e/,1991,418250
Opel Vectra C Рестайлинг,https://auto.ru/cars/used/sale/opel/vectra/1100422670-a1865a4e/,2007,180000
Opel Corsa D,https://auto.ru/cars/used/sale/opel/corsa/1102532562-b97816ee/,2008,130000
Opel Astra J Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1102872055-f126f4d1/,2014,137746
Opel Sintra,https://auto.ru/cars/used/sale/opel/sintra/1102678605-cfa71d40/,1999,167000
Opel Vectra C,https://auto.ru/cars/used/sale/opel/vectra/1096736776-64859664/,2003,110000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1102384115-d7a2094c/,2013,106000
Opel Agila A,https://auto.ru/cars/used/sale/opel/agila/1101821177-8a5aac46/,2000,80000
Opel Sintra,https://auto.ru/cars/used/sale/opel/sintra/1101254743-161477dd/,1998,200000
Opel Antara I Рестайлинг,https://auto.ru/cars/used/sale/opel/antara/1102991155-6e781dd0/,2012,114000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1099256144-bef3bb86/,2010,127000
Opel Corsa D Рестайлинг II,https://auto.ru/cars/used/sale/opel/corsa/1101874215-92e6d4de/,2012,147000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1102740978-673db505/,2010,180000
Opel Corsa D,https://auto.ru/cars/used/sale/opel/corsa/1101885438-cf9b6891/,2007,170000
Opel Antara I Рестайлинг,https://auto.ru/cars/used/sale/opel/antara/1102167600-19eab31f/,2012,138000
Opel Astra G,https://auto.ru/cars/used/sale/opel/astra/1101296208-db400c75/,1999,485200
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1099057278-d5666d11/,2008,203000
Opel Rekord E,https://auto.ru/cars/used/sale/opel/rekord/1095872602-4c645b79/,1984,134000
Opel Corsa D Рестайлинг I,https://auto.ru/cars/used/sale/opel/corsa/1103424505-4fe4430a/,2010,103000
Opel Astra H,https://auto.ru/cars/used/sale/opel/astra/1101714257-f9cba674/,2006,250000
Opel Zafira B Рестайлинг,https://auto.ru/cars/used/sale/opel/zafira/1102626234-17d1d271/,2011,265000
Opel Insignia I Рестайлинг,https://auto.ru/cars/used/sale/opel/insignia/1102710756-22f72b8d/,2014,122850
Opel Zafira B Рестайлинг,https://auto.ru/cars/used/sale/opel/zafira/1100526322-53133432/,2011,236942
Opel Omega B Рестайлинг,https://auto.ru/cars/used/sale/opel/omega/1102625688-3e277410/,1999,252000
Opel Insignia I,https://auto.ru/cars/used/sale/opel/insignia/1101456200-04fd02ce/,2011,210000
Opel Astra H,https://auto.ru/cars/used/sale/opel/astra/1099405452-b33666de/,2005,161500
Opel Meriva B,https://auto.ru/cars/used/sale/opel/meriva/1102819010-fc38125b/,2011,220000
Opel Zafira B Рестайлинг,https://auto.ru/cars/used/sale/opel/zafira/1101179025-f9f08da2/,2010,165000
Opel Vectra B,https://auto.ru/cars/used/sale/opel/vectra/1102875237-f35ab7b2/,1996,390000
Opel Omega B Рестайлинг,https://auto.ru/cars/used/sale/opel/omega/1101524768-0c68ae43/,1999,320000
Opel Mokka I,https://auto.ru/cars/used/sale/opel/mokka/1098425610-2d79da96/,2014,72000
Opel Vectra B,https://auto.ru/cars/used/sale/opel/vectra/1101590485-1f494854/,1996,220000
Opel Mokka I,https://auto.ru/cars/used/sale/opel/mokka/1099969142-d29ac1ff/,2014,48000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1102196192-204893bd/,2011,133000
Opel Omega B,https://auto.ru/cars/used/sale/opel/omega/1100939586-e9ee0b3c/,1996,288000
Opel Meriva B,https://auto.ru/cars/used/sale/opel/meriva/1082670910-bed95550/,2012,120000
Opel Omega B,https://auto.ru/cars/used/sale/opel/omega/1100665118-84bd2176/,1994,315000
Opel Astra H,https://auto.ru/cars/used/sale/opel/astra/1102880203-4cfb5daa/,2006,174000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1103259182-97d3affb/,2012,138500
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1102679983-bb1e414e/,2013,140000
Opel Astra F,https://auto.ru/cars/used/sale/opel/astra/1100896038-f50ea7b5/,1994,337000
Opel Vectra B,https://auto.ru/cars/used/sale/opel/vectra/1102693693-5f0c506d/,1998,292250
Opel Astra H Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1101294208-1bfdb3b2/,2007,148000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1097853874-04c71840/,2008,137000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1101556724-9c3e49e2/,2010,340000
Opel Astra J Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1095062778-1d898430/,2012,80050
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1102759041-f0afe0cd/,2013,148102
Opel Astra H Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1102779358-c1267d7e/,2010,185000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1102094304-1eb2f7c2/,2010,250000
Opel Zafira B Рестайлинг,https://auto.ru/cars/used/sale/opel/zafira/1102570265-b9f92ae7/,2011,209000
Opel Astra G,https://auto.ru/cars/used/sale/opel/astra/1101612435-df2e7d1b/,1999,315000
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1089751656-e92d4e50/,2013,154000
Opel Astra J Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1102367565-811c65bb/,2012,111000
Opel Astra H,https://auto.ru/cars/used/sale/opel/astra/1102880354-886d2acb/,2007,142000
Opel Vectra B Рестайлинг,https://auto.ru/cars/used/sale/opel/vectra/1103423500-78052995/,1999,300000
Opel Vectra B Рестайлинг,https://auto.ru/cars/used/sale/opel/vectra/1097901876-33e6fcee/,1999,380000
Opel Astra J Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1100580614-ba984773/,2012,133549
Opel Mokka I,https://auto.ru/cars/used/sale/opel/mokka/1102001432-585da19f/,2013,159000
Opel Insignia I Рестайлинг,https://auto.ru/cars/used/sale/opel/insignia/1102594000-2e452b10/,2014,43000
Opel Insignia I,https://auto.ru/cars/used/sale/opel/insignia/1097532037-652667c1/,2013,149941
Opel Astra J Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1102626276-838b0cf3/,2013,125000
Opel Insignia I,https://auto.ru/cars/used/sale/opel/insignia/1102714187-05669f65/,2013,285000
Opel Mokka I,https://auto.ru/cars/used/sale/opel/mokka/1101990786-162406d8/,2012,107000
Opel Vectra B,https://auto.ru/cars/used/sale/opel/vectra/1073487042-2da66d07/,1998,195000
Opel Corsa C Рестайлинг,https://auto.ru/cars/used/sale/opel/corsa/1097675496-ba5e7d0b/,2004,100000
Opel Vectra B,https://auto.ru/cars/used/sale/opel/vectra/1099091830-d3bcb161/,1998,322800
Opel Corsa C Рестайлинг,https://auto.ru/cars/used/sale/opel/corsa/1102860488-023d2380/,2003,250000
Opel Astra J Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1102689419-cd07ea46/,2012,136000
Opel Vectra B Рестайлинг,https://auto.ru/cars/used/sale/opel/vectra/1092637950-fb7a74b1/,2000,150000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1102229835-be837ac0/,2011,110000
Opel Astra H,https://auto.ru/cars/used/sale/opel/astra/1102805513-1f7154cb/,2006,218765
Opel Zafira B,https://auto.ru/cars/used/sale/opel/zafira/1095770576-5780f3e5/,2008,197223
